XPosition,YPosition
0.27820185304598044,0.20525866792402195
0.22561490202071405,0.21374045801526717
0.20695503370755805,0.25021203116302876
0.15351991920374125,0.25530108968720183
0.13825274363122217,0.28583544083224
0.02544529262086514,0.38507208205361404
0.10347749744056138,0.33757418955252066
0.08312126334386928,0.38337571627007794
0.10347749744056138,0.42154365520137566
0.14927902415811864,0.33757418955252066
0.12213740458015267,0.38337571627007794
0.18914332887295246,0.3223070139800016
0.2366412213740458,0.4206954917228252
0.20441050444547154,0.4418998892980677
0.1450381679389313,0.5114503816793893
0.24427480916030533,0.5267175572519084
0.26123831168992523,0.6827820057177362
0.1798133753031568,0.5979643765903307
0.19168785813503897,0.6726038886693901
0.17133162403834684,0.7489397665319856
0.366412213740458,0.3545377309085759
0.4673451819189329,0.25021203116302876
0.6827820057177362,0.22731126780425015
0.7896522347253697,0.22137404580152673
0.7065309325550652,0.28329091157015346
0.6955046520281687,0.3214588505014512
0.7184054153869474,0.35199320164648934
0.7472434007484494,0.379983023529441
0.8176420566083215,0.3248515432420881
0.48854961832061067,0.5233248256848362
0.573367247448016,0.5012722646310432
0.6556403473133349,0.5301102499925453
0.5258693549469227,0.6072942913336912
0.4843087232749881,0.6352841132166428
0.5911789522826216,0.6513994910941476
0.6785411106721135,0.6242578326897463
0.7438507080078125,0.6615776081424937
0.4614079599162094,0.754876988534709
0.5869380572369991,0.7497879300105359
0.5920271157611721,0.6980491812902553
0.6293468912139194,0.7446988714863629
0.6827820057177362,0.7675996348451415
0.736217120221553,0.7472434007484494
0.8422391857506362,0.5411365305194418
0.9228159198324188,0.5742154109265665
0.8049194102978888,0.6530958180512484
0.8524173027989822,0.6547921838347845
0.8982188295165394,0.6420695375243519
