XPosition,YPosition
0.06201171875,0.359375
0.17822265625,0.279296875
0.17578125,0.39013671875
0.234375,0.3564453125
0.19970703125,0.451171875
0.22265625,0.5986328125
0.31884765625,0.43359375
0.35791015625,0.54345703125
0.47998046875,0.83935546875
0.453125,0.41943359375
0.546875,0.41015625
0.46826171875,0.5068359375
0.50341796875,0.5078125
0.6435546875,0.6376953125
0.68017578125,0.68310546875
0.70751953125,0.41748046875
0.6650390625,0.49560546875
0.7783203125,0.33203125
0.84228515625,0.39794921875
0.81298828125,0.462890625
0.8173828125,0.63525390625
0.94580078125,0.33642578125
0.94677734375,0.4140625
0.91943359375,0.4833984375
0.90771484375,0.6572265625
