XPosition,YPosition
0.21923828125,0.12890625
0.306640625,0.24267578125
0.1162109375,0.353515625
0.15234375,0.39892578125
0.23291015625,0.32275390625
0.40380859375,0.1767578125
0.44677734375,0.11767578125
0.44677734375,0.11767578125
0.4453125,0.263671875
0.66259765625,0.1357421875
0.69140625,0.22900390625
0.45751953125,0.3779296875
0.50830078125,0.505859375
0.68359375,0.36865234375
0.859375,0.12939453125
0.81982421875,0.4814453125
0.92236328125,0.40185546875
0.06884765625,0.5126953125
0.23876953125,0.55517578125
0.32958984375,0.515625
0.07080078125,0.587890625
0.07177734375,0.67041015625
0.05615234375,0.81298828125
0.23583984375,0.736328125
0.44677734375,0.634765625
0.42333984375,0.7080078125
0.43701171875,0.8046875
0.3876953125,0.82958984375
0.609375,0.5869140625
0.58056640625,0.83154296875
0.7744140625,0.626953125
0.75146484375,0.67724609375
0.775390625,0.828125
0.93115234375,0.73388671875
