XPosition,YPosition
0.08571428571428572,0.12346938775510204
0.3535714285714286,0.18775510204081633
0.42346938775510207,0.08928571428571429
0.7535714285714286,0.17091836734693877
0.1704081632653061,0.3566326530612245
0.6515306122448979,0.32193877551020406
0.07091836734693878,0.5551020408163265
0.5346938775510204,0.4301020408163265
0.4147959183673469,0.5448979591836735
0.7331632653061224,0.6137755102040816
0.8673469387755102,0.4545918367346939
0.15663265306122448,0.8459183673469388
0.20816326530612245,0.8658163265306122
0.16173469387755102,0.9219387755102041
0.3081632653061224,0.8443877551020408
0.3173469387755102,0.8989795918367347
0.40153061224489794,0.7729591836734694
0.5826530612244898,0.8418367346938775
0.7244897959183674,0.7637755102040816
0.8183673469387756,0.9040816326530612
0.911734693877551,0.8051020408163265
