XPosition,YPosition
0.29183673469387755,0.13724489795918368
0.5923469387755103,0.1413265306122449
0.7285714285714285,0.25510204081632654
0.5035714285714286,0.24693877551020407
0.22193877551020408,0.21377551020408164
0.2627551020408163,0.27448979591836736
0.14795918367346939,0.3224489795918367
0.38316326530612244,0.3081632653061224
0.4326530612244898,0.3198979591836735
0.4872448979591837,0.3607142857142857
0.5321428571428571,0.3637755102040816
0.41122448979591836,0.3836734693877551
0.3821428571428571,0.39540816326530615
0.42806122448979594,0.4086734693877551
0.48214285714285715,0.4362244897959184
0.4377551020408163,0.45918367346938777
0.5979591836734693,0.4933673469387755
0.5821428571428572,0.5770408163265306
0.6352040816326531,0.6076530612244898
0.5801020408163265,0.6591836734693878
0.6357142857142857,0.6709183673469388
0.5897959183673469,0.6979591836734694
0.4142857142857143,0.5489795918367347
0.3025510204081633,0.5974489795918367
0.2423469387755102,0.6877551020408164
0.3040816326530612,0.7938775510204081
0.4219387755102041,0.688265306122449
0.14642857142857144,0.7010204081632653
0.5586734693877551,0.9403061224489796
0.8346938775510204,0.21479591836734693
0.8464285714285714,0.4204081632653061
0.8474489795918367,0.5025510204081632
0.8459183673469388,0.5841836734693877
0.7280612244897959,0.7010204081632653
