XPosition,YPosition
0.04541015625,0.2939453125
0.0908203125,0.25830078125
0.1826171875,0.1181640625
0.27197265625,0.18212890625
0.4560546875,0.24658203125
0.6787109375,0.28125
0.7333984375,0.24658203125
0.76904296875,0.2275390625
0.83251953125,0.1220703125
0.37451171875,0.41845703125
0.21630859375,0.54052734375
0.25830078125,0.662109375
0.1533203125,0.71923828125
0.12890625,0.7744140625
0.12646484375,0.85302734375
0.2802734375,0.865234375
0.30712890625,0.78857421875
0.3232421875,0.73046875
0.677734375,0.6220703125
0.50146484375,0.64697265625
0.45361328125,0.6708984375
0.4755859375,0.73291015625
0.412109375,0.884765625
0.73583984375,0.71240234375
0.88525390625,0.46826171875
0.83935546875,0.59716796875
0.88427734375,0.60400390625
0.94921875,0.62109375
0.845703125,0.6669921875
0.7822265625,0.8291015625
0.83984375,0.82470703125
0.888671875,0.736328125
