XPosition,YPosition
0.14990234375,0.71630859375
0.15234375,0.53173828125
0.05322265625,0.3681640625
0.0751953125,0.2880859375
0.06396484375,0.2255859375
0.0986328125,0.21923828125
0.1025390625,0.1669921875
0.21142578125,0.177734375
0.19677734375,0.26806640625
0.16748046875,0.4072265625
0.24658203125,0.42333984375
0.27197265625,0.34912109375
0.29736328125,0.2421875
0.38525390625,0.24658203125
0.35205078125,0.29541015625
0.4267578125,0.33837890625
0.38671875,0.5107421875
0.64697265625,0.44189453125
0.5947265625,0.36328125
0.58642578125,0.22998046875
0.6484375,0.24853515625
0.61669921875,0.12939453125
0.8642578125,0.2333984375
0.80224609375,0.32666015625
0.8603515625,0.3896484375
0.8408203125,0.4208984375
0.91357421875,0.44580078125
0.85205078125,0.48681640625
0.8173828125,0.51416015625
0.86083984375,0.53955078125
0.90771484375,0.54638671875
0.8037109375,0.62158203125
0.81884765625,0.76025390625
0.9296875,0.70263671875
