Insects
Word,XPercentage,YPercentage
caterpillar,0.08979591836734693,0.225
cocoon,0.17346938775510204,0.3
butterfly,0.3377551020408163,0.1719387755102041
dragonfly,0.33163265306122447,0.37142857142857144
wing,0.4142857142857143,0.38877551020408163
cricket,0.1096938775510204,0.463265306122449
grasshopper,0.3489795918367347,0.5127551020408163
mantis,0.5668367346938775,0.49795918367346936
scorpion,0.19693877551020408,0.7969387755102041
sting,0.30459183673469387,0.7877551020408163
cockroach,0.6346938775510204,0.15153061224489797
beetle,0.6270408163265306,0.28775510204081634
termite,0.6275510204081632,0.4035714285714286
ant,0.7096938775510204,0.6086734693877551
mosquito,0.6,0.7005102040816327
ladybug,0.7076530612244898,0.6795918367346939
web,0.5295918367346939,0.8255102040816327
spider,0.7117346938775511,0.7918367346938775
firefly,0.801530612244898,0.11632653061224489
fly,0.7882653061224489,0.20357142857142857
bee,0.7739795918367347,0.33316326530612245
wasp,0.7693877551020408,0.46122448979591835
moth,0.8137755102040817,0.689795918367347
centipede,0.8698979591836735,0.8112244897959183
