In Port
Word,XPercentage,YPercentage
fishing boat,0.1826530612244898,0.7193877551020408
fisherman,0.2816326530612245,0.6336734693877552
pier,0.05714285714285714,0.5214285714285715
forklift,0.06275510204081633,0.4688775510204082
bow,0.17857142857142858,0.5056122448979592
crane,0.23265306122448978,0.27653061224489794
container,0.44948979591836735,0.3357142857142857
hold,0.4586734693877551,0.4051020408163265
(container)ship,0.48112244897959183,0.46224489795918366
cargo,0.5607142857142857,0.36989795918367346
stern,0.7,0.3846938775510204
barge,0.5372448979591836,0.2816326530612245
tugboat,0.6071428571428571,0.26377551020408163
lighthouse,0.6127551020408163,0.1760204081632653
tanker,0.7188775510204082,0.2
buoy,0.7729591836734694,0.2698979591836735
ferry,0.8775510204081632,0.19081632653061226
smokestack,0.8270408163265306,0.36020408163265305
lifeboat,0.75,0.4857142857142857
gangway,0.9061224489795918,0.573469387755102
porthole,0.6234693877551021,0.6295918367346939
deck,0.5469387755102041,0.689795918367347
windlass,0.4443877551020408,0.6663265306122449
anchor,0.4448979591836735,0.7862244897959184
line,0.5280612244897959,0.7938775510204081
bollard,0.6163265306122448,0.8801020408163265
ocean liner,0.7173469387755103,0.686734693877551
dock,0.7678571428571429,0.7576530612244898
terminal,0.8418367346938775,0.8693877551020408
