The Family
Word,XPercentage,YPercentage
grandmother,0.1789652118246064,0.2292260422498788
grandfather,0.42493638676844786,0.2292260422498788
uncle,0.22900763358778625,0.49228622920701504
mother,0.40118742110468353,0.49228622920701504
father,0.6505512887891619,0.49228622920701504
aunt,0.8235792786110449,0.49228622920701504
cousin,0.10856655596473441,0.7494254218030176
sister-in-law,0.23918575063613232,0.7494254218030176
brother,0.36895674300254455,0.7494254218030176
sister,0.5233248256848362,0.7494254218030176
brother-in-law,0.6581848765754215,0.7494254218030176
husband,0.9151823320461594,0.7494254218030176
nephew,0.30788804071246817,0.9820349133716775
niece,0.6030534351145038,0.9820349133716775
daughter,0.759966047058882,0.9820349133716775
son,0.8931297709923665,0.9820349133716775
